Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Column1
Pakistan;PAK;GDP per capita (current US$);8,33379E+13;8,9409E+12;9,13192E+13;9,57034E+14;1,0488E+14;1,16447E+13;1,25547E+14;1,39118E+13;1,45946E+14;1,53417E+12;1,72466E+14;1,78555E+14;1,53384E+14;1,01165E+14;1,37109E+14;1,6808E+14;1,91301E+14;2,13169E+13;2,43336E+14;2,60562E+14;3,03051E+14;3,48295E+14;3,68277E+14;3,32521E+14;3,49182E+14;3,37829E+14;3,3502E+14;3,39332E+14;3,79455E+14;3,84364E+13;3,71679E+14;4,11859E+14;4,29147E+13;4,42492E+14;4,34465E+14;4,89882E+14;4,97216E+13;4,76381E+14;4,61217E+14;4,54276E+14;5,76196E+14;5,44494E+14;5,34304E+14;5,99376E+14;6,87836E+14;7,48923E+14;8,36861E+14;9,08095E+14;9,90847E+14;9,57996E+14;9,8741E+14;1,16498E+14;1,19812E+14;1,20892E+14;1,25118E+14;1,35667E+14;1,54018E+14;1,63153E+14;1,67804E+14;1,48181E+14;1,35951E+14;1,53794E+14;
Panama;PAN;GDP per capita (current US$);4,74091E+14;5,13252E+14;5,42328E+14;5,83412E+14;6,081E+14;6,48436E+14;6,86069E+14;7,42114E+14;7,75639E+13;8,27173E+14;8,89238E+14;9,74937E+14;1,04081E+14;1,15762E+14;1,28795E+14;1,39548E+12;1,44475E+13;1,48996E+14;1,72177E+14;1,91816E+14;2,33213E+13;2,57775E+14;2,78229E+14;2,79177E+14;2,84905E+14;2,94769E+13;2,99662E+14;2,94517E+14;2,49214E+14;2,44623E+14;2,60385E+14;2,80394E+13;3,12209E+14;3,33991E+14;3,48915E+14;3,49452E+14;3,52985E+14;3,74129E+14;3,97466E+14;4,08261E+14;4,06032E+14;4,04643E+14;4,12623E+14;4,26729E+14;4,59215E+14;4,91691E+14;5,34888E+14;6,16619E+14;7,15427E+12;7,57614E+14;8,08202E+14;9,35827E+14;1,07223E+14;1,18891E+14;1,27961E+14;1,36303E+14;1,4344E+14;1,51464E+14;1,5545E+14;1,57743E+14;1,25098E+14;1,45165E+12;
Peru;PER;GDP per capita (current US$);2,53265E+13;2,77569E+14;3,05762E+14;3,25516E+14;3,82744E+13;4,41182E+14;5,07531E+14;5,00873E+13;4,50401E+12;4,90414E+13;5,5218E+14;5,99116E+14;6,46143E+14;7,52223E+14;9,22846E+14;1,09416E+14;1,00689E+14;8,99256E+14;7,50433E+14;9,31088E+14;1,03306E+14;1,20456E+14;1,18205E+14;9,18379E+14;9,1018E+14;8,36946E+14;7,53532E+14;1,00053E+14;7,29876E+14;1,04096E+14;1,19659E+14;1,52477E+14;1,56601E+14;1,48803E+14;1,88174E+14;2,19402E+14;2,23208E+14;2,30644E+13;2,16312E+14;1,92449E+14;1,95559E+14;1,94148E+14;2,02124E+14;2,14564E+14;2,41703E+14;2,7295E+14;3,15433E+13;3,60607E+14;4,22062E+14;4,19631E+14;5,08235E+14;5,86932E+14;6,52897E+13;6,75675E+14;6,67288E+13;6,2291E+14;6,205E+13;6,71051E+14;6,9585E+14;7,02308E+14;6,11749E+14;6,69225E+14;
Philippines;PHL;GDP per capita (current US$);2,86104E+14;3,00842E+14;1,7646E+14;1,89747E+14;1,98733E+14;2,10848E+14;2,25614E+14;2,35342E+14;2,55443E+14;2,7516E+14;2,11129E+14;2,27277E+14;2,3911E+13;2,92456E+14;3,88794E+13;4,08743E+14;4,56595E+14;5,10738E+14;5,74553E+14;6,77487E+14;7,78083E+14;8,32079E+14;8,43723E+14;7,34488E+14;6,76362E+14;6,44146E+14;6,09577E+14;6,59953E+14;7,33941E+14;8,03996E+13;8,1603E+13;8,1608E+13;9,29286E+14;9,31566E+14;1,07302E+14;1,21294E+14;1,32557E+14;1,28858E+14;9,97594E+14;1,12203E+14;1,0728E+14;9,90566E+14;1,03616E+14;1,04801E+14;1,12149E+14;1,24435E+14;1,45244E+14;1,74464E+14;1,99803E+14;1,9042E+14;2,21747E+14;2,45074E+14;2,69431E+14;2,87143E+14;2,95965E+14;3,00104E+14;3,07365E+14;3,12325E+14;3,25211E+14;3,48534E+14;3,30122E+14;3,54883E+14;
Palau;PLW;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,65795E+14;8,09221E+14;8,30796E+14;7,77121E+14;8,31711E+14;9,62661E+14;9,84305E+14;1,03814E+14;1,05989E+14;1,02528E+14;1,03566E+14;1,10948E+14;1,20441E+14;1,25613E+14;1,37118E+14;1,58765E+14;1,6836E+14;1,602E+14;1,58953E+14;1,52325E+14;1,42439E+14;;
Papua New Guinea;PNG;GDP per capita (current US$);1,02177E+14;1,06585E+14;1,116E+14;1,15664E+14;1,25425E+14;1,38471E+14;1,53946E+14;1,70095E+14;1,82622E+13;2,0275E+14;2,31946E+14;2,51872E+14;2,94298E+14;4,34599E+14;4,79047E+14;4,32043E+14;4,69546E+14;4,96804E+14;5,74848E+14;6,59448E+14;7,12919E+13;6,81025E+14;6,28524E+14;6,61888E+14;6,41992E+14;5,93815E+14;6,32517E+14;7,32392E+14;8,31033E+14;7,86879E+14;6,97539E+14;8,01473E+13;9,05249E+14;1,00515E+14;1,08629E+14;8,93773E+14;9,7009E+13;9,06361E+14;6,78897E+14;6,08282E+14;6,02186E+14;5,15685E+14;4,91834E+14;5,68246E+14;6,18037E+14;7,49187E+14;1,25698E+13;1,40195E+14;1,67295E+14;1,62631E+14;1,94935E+14;2,40691E+14;2,79068E+14;2,72989E+13;2,92078E+14;2,67935E+14;2,50963E+14;2,69525E+14;2,80137E+14;2,82031E+14;2,75701E+14;2,91636E+14;
Poland;POL;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,73121E+14;2,23554E+14;2,45902E+14;2,4972E+14;2,87483E+13;3,68682E+14;4,14747E+14;4,12314E+14;4,51811E+14;4,39808E+14;4,50145E+14;4,99124E+14;5,20717E+14;5,7016E+13;6,68139E+14;8,02151E+14;9,03541E+14;1,12545E+14;1,3996E+14;1,15261E+14;1,2613E+14;1,38796E+14;1,30973E+14;1,36965E+14;1,42713E+14;1,25785E+14;1,24474E+14;1,38647E+14;1,54685E+14;1,57322E+14;1,57425E+14;1,78409E+14;
Pre-demographic dividend;PRE;GDP per capita (current US$);1,1159E+14;1,12797E+13;1,20383E+14;1,37051E+14;1,24669E+14;1,37161E+14;1,47004E+14;1,35388E+14;1,39143E+14;1,5361E+14;1,83099E+14;1,74353E+14;1,9754E+14;2,36228E+14;3,2591E+14;3,6189E+14;4,12127E+14;4,42506E+14;4,78204E+14;5,86004E+14;7,0195E+14;9,49408E+14;8,65138E+14;6,74569E+14;6,01966E+14;5,91465E+14;5,54901E+14;5,91977E+14;6,04397E+14;5,95228E+13;9,47909E+13;4,85414E+14;3,72858E+14;3,22189E+14;2,91371E+14;3,61167E+14;3,89693E+14;4,17982E+14;4,20157E+14;4,47234E+14;5,04016E+14;4,683E+14;5,21691E+14;5,50703E+14;6,6798E+14;8,1029E+14;9,90841E+14;1,16658E+13;1,42071E+14;1,26318E+14;1,43588E+14;1,62042E+14;1,71346E+12;1,82284E+14;1,86165E+12;1,56373E+14;1,39606E+14;1,44651E+13;1,43853E+14;1,47482E+14;1,34915E+14;1,43721E+13;
Puerto Rico;PRI;GDP per capita (current US$);7,17515E+14;7,77215E+14;8,54745E+13;9,31752E+14;1,00643E+14;1,11083E+14;1,20781E+14;1,33527E+14;1,48069E+14;1,66187E+14;1,85235E+14;2,04432E+14;2,24648E+13;2,43241E+14;2,6145E+14;2,73824E+14;2,94646E+14;3,20877E+14;3,56775E+13;4,02451E+14;4,50284E+13;4,92072E+14;5,11501E+14;5,21772E+14;5,73012E+14;6,00805E+14;6,45518E+14;6,98049E+14;7,59544E+14;8,03309E+14;8,65251E+14;9,06402E+14;9,65934E+14;1,02123E+14;1,08764E+14;1,15792E+14;1,21732E+13;1,28176E+14;1,43044E+14;1,5221E+14;1,61921E+14;1,81232E+14;1,87315E+14;1,95571E+14;2,0989E+14;2,19593E+13;2,29359E+14;2,36649E+14;2,48983E+14;2,57687E+14;2,64357E+12;2,72789E+14;2,79447E+14;2,85132E+14;2,89815E+14;2,97635E+14;3,06272E+14;3,11088E+14;3,16047E+14;3,28505E+14;3,14299E+14;;
Korea, Dem. People's Rep.;PRK;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;GDP per capita (current US$);3,60499E+14;3,8273E+14;4,07853E+14;4,32512E+14;4,68781E+14;5,20911E+14;5,75008E+14;6,46823E+13;7,1908E+13;7,95759E+14;9,34082E+14;1,06454E+14;1,30227E+13;1,74799E+14;2,00042E+14;2,12764E+13;2,17328E+14;2,26737E+14;2,45731E+14;2,75562E+13;3,36837E+14;3,24598E+14;3,07995E+14;2,73549E+14;2,52275E+14;2,70519E+14;3,86195E+13;4,80387E+14;5,6237E+14;6,05638E+14;7,88462E+14;8,95899E+13;1,08106E+14;9,53466E+13;9,97732E+14;1,17814E+14;1,21851E+14;1,15755E+14;1,21992E+13;1,24753E+14;1,15264E+14;1,17348E+14;1,29367E+14;1,57978E+14;1,80642E+14;1,87801E+12;1,98395E+14;2,28111E+14;2,4949E+14;2,31512E+14;2,25206E+14;2,32173E+14;2,05637E+14;2,16532E+14;2,21037E+14;1,92501E+14;1,9992E+14;2,14904E+13;2,35626E+14;2,33308E+13;2,21946E+13;2,42622E+14;
Paraguay;PRY;GDP per capita (current US$);;;;;;2,04201E+14;2,0885E+14;2,15067E+13;2,20097E+14;2,30502E+14;2,40271E+14;2,62068E+14;2,96109E+14;3,74342E+14;4,89561E+14;5,41488E+14;5,93654E+14;7,12659E+14;8,49525E+14;1,10391E+14;1,39805E+14;1,7185E+14;1,60872E+14;1,63563E+14;1,26074E+14;8,9289E+14;9,84383E+14;1,02038E+14;1,06347E+14;1,15692E+14;1,37617E+14;1,6114E+14;1,61021E+13;1,59137E+14;1,68685E+14;1,8971E+14;2,00268E+14;1,9938E+14;1,81299E+14;1,69411E+14;1,6636E+14;1,56505E+13;1,30085E+14;1,36542E+14;1,6795E+14;1,84363E+12;2,27109E+14;2,97684E+14;4,0477E+14;3,62675E+14;4,34207E+14;5,32636E+14;5,18514E+14;5,93698E+14;6,11832E+14;5,41378E+14;5,32461E+14;56788699722;5,78278E+14;5,38357E+14;4,96769E+14;5,4001E+14;
West Bank and Gaza;PSE;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,20158E+14;1,32656E+14;1,31747E+14;1,38916E+14;1,46505E+14;1,49949E+14;1,47617E+14;1,33555E+14;1,15622E+14;1,2577E+14;1,42219E+14;1,5437E+14;1,5701E+14;1,66425E+14;2,0352E+14;2,19178E+14;2,55708E+14;2,8808E+14;3,06744E+14;3,3153E+14;3,35211E+14;3,27215E+14;3,52761E+14;3,62036E+14;3,56233E+14;3,65686E+14;3,23357E+14;3,66397E+14;
Pacific island small states;PSS;GDP per capita (current US$);;;;;;;;;;;;3,71832E+13;4,3728E+14;5,83842E+14;8,12471E+14;8,88913E+14;8,73264E+13;8,92738E+14;1,0143E+14;1,21672E+14;1,38139E+14;1,39085E+14;1,3271E+14;1,23321E+14;1,27205E+14;1,18221E+14;1,26943E+14;1,21748E+12;1,23101E+14;1,25704E+14;1,38792E+14;1,45285E+14;1,56672E+14;1,63193E+14;1,89007E+14;2,0184E+14;2,12972E+14;2,10525E+14;1,78043E+14;1,93367E+14;1,75084E+14;1,70808E+13;1,77415E+14;2,05825E+14;2,34416E+14;2,5747E+14;2,66975E+14;2,91125E+14;3,07455E+13;2,72645E+14;2,96511E+13;3,44044E+14;3,60941E+14;3,70243E+14;3,9706E+14;3,83255E+14;3,9659E+14;4,22256E+14;4,34056E+14;4,27158E+14;3,7855E+14;3,79875E+14;
Post-demographic dividend;PST;GDP per capita (current US$);1,38739E+14;1,44926E+14;1,54576E+14;1,64532E+14;1,7744E+13;1,90659E+14;2,06991E+14;2,20076E+14;2,36525E+14;2,57711E+14;2,78884E+14;3,05807E+14;3,51469E+14;4,20652E+14;4,65837E+14;5,17826E+14;5,57934E+14;6,26458E+14;7,47586E+14;8,53453E+14;9,38733E+14;9,43044E+14;9,33265E+14;9,63189E+14;1,00141E+14;1,04904E+14;1,27479E+14;1,46979E+14;1,64615E+14;1,70868E+14;1,9058E+14;1,9968E+14;2,12798E+14;2,1279E+14;2,27461E+14;2,50949E+14;2,508E+14;2,4461E+14;2,44488E+14;2,55492E+14;2,58645E+14;2,54903E+14;2,64585E+14;2,95188E+14;3,26309E+14;3,41605E+14;3,57528E+14;3,8809E+14;4,08554E+14;3,82669E+14;3,97204E+14;4,25496E+14;4,23087E+14;4,25467E+14;4,31969E+14;4,0669E+14;4,14014E+14;4,29959E+14;4,54136E+14;4,57281E+12;4,43303E+14;4,89162E+14;
French Polynesia;PYF;GDP per capita (current US$);;;;;;1,88924E+14;2,22975E+14;2,21006E+14;2,51227E+14;2,27446E+14;2,29918E+14;2,59532E+14;2,75616E+14;3,51638E+14;4,37555E+14;5,26045E+14;5,40199E+14;5,67002E+12;6,96991E+14;8,16916E+14;8,8857E+14;8,10346E+14;7,90798E+14;7,97783E+14;8,00628E+14;8,51424E+14;1,26597E+14;1,36298E+14;1,40517E+14;1,34701E+14;1,59135E+14;1,60388E+14;1,71704E+14;1,61232E+14;1,64442E+14;1,82624E+14;1,77881E+14;1,57223E+14;1,63009E+14;1,6069E+14;1,43506E+14;;;;;;;;;;;;;;;1,95001E+14;2,00201E+14;2,11271E+14;2,20948E+14;2,15123E+14;2,01826E+14;;
Qatar;QAT;GDP per capita (current US$);;;;;;;;;;;2,75556E+14;3,24672E+14;3,90989E+14;5,58362E+13;1,56317E+14;1,52926E+14;1,89062E+14;1,9842E+14;2,111E+14;2,7455E+14;3,50104E+14;3,49267E+14;2,74023E+13;2,09105E+14;1,96453E+14;1,65908E+14;1,27044E+14;1,29015E+14;1,36114E+14;1,40526E+14;1,54542E+14;1,41243E+14;1,54342E+14;1,4271E+14;1,4544E+14;1,58496E+14;1,73374E+14;2,11048E+14;1,85934E+14;2,17238E+14;2,99762E+14;2,85172E+14;3,02147E+14;3,45176E+14;4,21249E+14;5,1456E+14;5,95306E+14;6,54214E+14;8,02342E+14;5,90947E+14;6,74031E+14;8,24099E+14;8,5076E+14;8,50507E+14;8,38583E+14;6,30391E+14;5,7163E+14;5,91249E+14;6,59079E+14;6,2088E+14;5,01244E+14;6,1276E+14;
Romania;ROU;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;1,67384E+14;1,76989E+14;1,8179E+14;1,68071E+14;1,26075E+14;1,1021E+14;1,15813E+14;1,3231E+14;1,65028E+14;1,63301E+14;1,57732E+14;1,85247E+14;1,59989E+14;1,65991E+14;1,82518E+14;2,11988E+14;2,67941E+14;3,49494E+14;4,61793E+14;5,7575E+13;8,36017E+14;1,0435E+14;8,54812E+14;8,21408E+14;9,09922E+13;8,5071E+14;9,54785E+14;1,00437E+14;8,96915E+14;9,54859E+14;1,0807E+14;1,2399E+14;1,28993E+14;1,29566E+14;1,48619E+14;
Russian Federation;RUS;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,77724E+13;3,42876E+14;3,49271E+14;3,49045E+14;3,0988E+12;2,93067E+14;2,6621E+14;2,66578E+14;2,64393E+14;2,73757E+14;1,83486E+14;1,33076E+14;1,77159E+14;2,10035E+13;2,37753E+14;2,97513E+14;4,10236E+14;5,32346E+12;6,92019E+14;9,10125E+13;1,16353E+14;8,56281E+13;1,0675E+12;1,43111E+13;15420875;1,59746E+12;1,40956E+11;9,31301E+12;87048984375;1,07203E+14;1,12874E+14;1,15363E+14;1,0162E+13;1,21728E+12;
Rwanda;RWA;GDP per capita (current US$);4,05372E+14;4,06893E+14;4,09442E+14;4,12183E+14;4,10839E+14;4,59893E+14;3,74888E+13;4,66427E+14;4,87841E+14;5,17946E+14;5,85253E+14;5,75892E+14;6,18119E+14;7,0803E+14;7,28944E+13;1,3102E+14;1,41531E+14;1,60384E+14;1,88185E+14;2,22813E+14;2,43487E+14;2,64026E+14;2,55637E+14;2,60005E+14;2,68923E+14;2,79105E+14;3,01798E+14;3,18207E+14;3,37955E+14;3,30497E+14;3,49873E+14;2,6985E+13;3,02739E+14;3,14751E+14;1,26955E+14;2,21629E+14;2,29887E+14;2,88409E+14;2,8571E+14;2,8738E+14;2,60608E+14;2,38788E+14;2,33158E+14;2,49751E+14;2,73645E+14;3,31705E+14;3,66912E+14;4,38681E+14;5,43568E+14;5,79753E+12;6,09754E+14;6,68528E+14;7,25205E+13;7,22929E+14;7,42966E+14;7,51111E+14;7,44794E+14;7,72295E+14;7,83813E+14;8,20177E+14;7,86302E+14;8,3383E+14;
South Asia;SAS;GDP per capita (current US$);8,23454E+14;8,60461E+14;8,99113E+14;9,89786E+14;1,10875E+14;1,16484E+14;9,57995E+14;1,03063E+14;1,05614E+14;1,13508E+14;1,20129E+14;1,24907E+14;1,22746E+14;1,37158E+13;1,62376E+14;1,69814E+14;1,61905E+14;1,83114E+14;2,03485E+13;2,22568E+14;2,62077E+14;2,71315E+14;2,74134E+14;2,83432E+14;2,75589E+14;2,92809E+14;3,03084E+14;3,28986E+14;3,45657E+14;3,41142E+13;3,59232E+14;3,12658E+14;3,24907E+14;3,14999E+14;3,49864E+14;3,80354E+13;4,07752E+14;4,1932E+14;4,16983E+12;4,38311E+14;4,53238E+14;4,55858E+14;4,69712E+14;5,38711E+14;6,13948E+13;6,91693E+14;7,74864E+14;9,59305E+14;9,59461E+14;1,04198E+14;1,2575E+14;1,36892E+14;1,36606E+14;1,38332E+14;1,49601E+14;1,54305E+14;1,69674E+14;1,91133E+14;1,94401E+14;1,98757E+13;1,87544E+14;2,17678E+14;
Saudi Arabia;SAU;GDP per capita (current US$);;;;;;;;;7,77267E+14;8,01045E+14;9,21335E+14;1,17772E+14;1,51167E+14;2,22701E+14;6,43742E+14;6,30412E+14;8,20277E+14;9,03888E+14;9,28266E+14;1,22413E+14;1,6978E+14;1,7872E+14;1,3945E+14;1,10392E+13;9,63254E+14;7,91965E+14;6,30426E+13;5,9323E+14;5,85638E+14;6,08596E+14;7,24602E+14;7,88325E+13;7,93209E+14;7,48554E+14;7,42129E+14;7,69058E+14;8,3358E+14;8,55168E+14;7,41916E+14;8,00796E+14;9,17133E+14;8,68465E+14;8,6954E+14;9,60997E+14;1,11851E+14;1,37915E+13;1,53847E+14;1,65166E+14;2,00783E+14;1,61131E+14;1,92625E+14;2,37459E+14;2,52436E+14;2,48451E+13;2,44642E+14;2,06279E+14;1,98788E+14;2,08025E+14;2,42288E+14;2,34506E+14;2,02037E+14;2,35859E+14;
Sudan;SDN;GDP per capita (current US$);1,2586E+14;1,33082E+14;1,40725E+14;1,3931E+14;1,39223E+14;1,41082E+14;1,40686E+14;1,47998E+14;1,50023E+14;1,60384E+14;1,76954E+14;1,87077E+14;1,96911E+13;2,36617E+14;2,94985E+14;3,4801E+14;4,19931E+14;5,0666E+14;4,31812E+14;4,91577E+14;4,70898E+14;5,09131E+14;4,08417E+14;3,90781E+14;4,80252E+14;3,60636E+14;4,37163E+14;5,09767E+14;5901796875;8,56728E+14;1,31205E+14;1,66813E+14;2,6051E+14;3,20485E+14;4,49711E+14;4,73413E+14;3,00565E+13;3,78955E+14;3,55153E+14;3,28069E+14;3,66173E+14;4,56624E+14;5,12441E+14;5,86753E+14;7,11922E+14;9,14167E+13;1,14393E+14;1,46132E+14;1,55109E+14;1,35853E+14;1,68321E+13;1,94718E+14;1,74603E+14;1,78101E+14;2,02272E+14;2,18454E+14;2,58345E+12;3,17831E+14;7,73507E+14;7,55329E+14;6,15462E+14;7,64341E+14;
Senegal;SEN;GDP per capita (current US$);3,12993E+14;3,21361E+14;3,20502E+14;3,22301E+14;3,32081E+14;3,28563E+14;3,29053E+14;3,19639E+14;3,26196E+14;3,01267E+14;3,04734E+14;3,05308E+14;3,58368E+14;3,99809E+14;4,37616E+14;5,74133E+14;5,67444E+14;5,67026E+14;6,18155E+14;7,51025E+14;8,07806E+14;7,13515E+14;6,7921E+14;5,86143E+11;5,55191E+14;5,90133E+14;8,08329E+14;9,43512E+14;9,05709E+14;8,71641E+14;9,82018E+14;9,35492E+14;9,72432E+12;8,95613E+14;5,9503E+14;7,2799E+14;7,35982E+14;6,61654E+14;6,95952E+14;6,88999E+14;6,13732E+14;6,48441E+14;6,81312E+14;8,31831E+14;9,32168E+14;9,92688E+14;1,02773E+14;1,19741E+14;1,40395E+14;1,30894E+14;1,27158E+14;1,36677E+14;1,31778E+14;1,37267E+14;1,39666E+14;1,21925E+14;1,2699E+14;1,3617E+14;1,45808E+14;1,43583E+14;1,46281E+14;1,60647E+14;
Singapore;SGP;GDP per capita (current US$);4,28059E+14;4,49151E+14;4,72086E+14;5,11206E+14;4,85534E+14;5,16535E+13;5,66808E+14;6,26034E+14;7,08606E+14;8,12683E+14;9,25804E+13;1,07141E+14;1,26438E+14;1,68546E+14;2,34171E+14;2,48991E+14;2,75894E+14;2,84634E+14;3,19391E+14;3,90053E+14;4,92814E+14;5,59659E+14;6,07763E+14;6,63324E+14;7,22832E+14;7,00177E+13;6,79993E+14;7,53903E+14;8,91444E+14;1,03945E+14;1,18618E+14;1,45024E+14;1,61359E+14;1,829E+14;2,1553E+14;2,49144E+13;2,62336E+14;2,6376E+14;2,18293E+14;2,17961E+14;2,38523E+14;2,17E+14;2,21597E+14;2,37302E+14;2,76085E+14;2,99613E+14;3,37692E+14;3,94329E+14;4,00075E+13;3,89272E+14;4,7237E+14;5,38904E+14;5,55465E+14;5,69674E+14;5,75625E+14;5,56466E+14;5,68604E+14;6,11507E+14;6,68593E+14;6,58312E+14;6,07295E+14;7,2794E+14;
Solomon Islands;SLB;GDP per capita (current US$);;;;;;;;1,73436E+14;1,8737E+14;1,8476E+14;;3,01252E+14;2,35333E+14;3,08256E+14;4,53788E+14;3,85815E+14;4,14249E+14;4,4807E+14;5,15665E+14;6,78826E+14;7,93112E+14;8,12633E+14;7,82719E+14;7,1188E+14;6,91194E+14;6,11274E+14;5,29419E+14;5,40761E+14;5,98335E+13;5,70057E+14;6,89E+14;7,0932E+14;8,15246E+14;8,85857E+14;1,15334E+14;1,30664E+14;1,38175E+14;1,38569E+14;1,17119E+14;1,21524E+14;1,0174E+14;9,65935E+14;7,9554E+14;7,88633E+14;8,6699E+14;1,01472E+14;1,11958E+13;1,26025E+12;1,38906E+14;1,42862E+14;1,60415E+14;1,93878E+14;2,14191E+14;2,24873E+14;2,27497E+14;2,16716E+14;2,22548E+14;2,3329E+14;2,4119E+14;2,34405E+14;2,2506E+13;2,33697E+14;
Sierra Leone;SLE;GDP per capita (current US$);1,38939E+14;1,39364E+14;1,43473E+12;1,4362E+14;1,50749E+14;1,4328E+14;1,47156E+13;1,34317E+14;1,24757E+13;1,51741E+14;1,58261E+14;1,49907E+14;1,63013E+14;1,97447E+14;2,18079E+14;2,23675E+14;1,91741E+14;2,18192E+14;2,96444E+14;3,34804E+14;3,2483E+14;3,21823E+14;3,65904E+14;2,74902E+13;2,93316E+14;2,25183E+14;1,25152E+14;1,7367E+14;2,53831E+14;2,19295E+14;1,50389E+14;1,79361E+14;1,56403E+14;1,77597E+13;2,11592E+14;2,02316E+14;2,18367E+14;1,96115E+14;1,53458E+14;1,50006E+14;1,38699E+14;2,29376E+13;2,52396E+14;2,66447E+14;2,66569E+14;2,92349E+14;3,23389E+14;3,60372E+14;4,08481E+14;3,91201E+14;4,01835E+14;4,48338E+14;5,66378E+14;7,16836E+14;7,147E+14;5,88229E+14;5,01415E+14;4,96682E+14;5,33992E+14;5,21755E+14;5,09377E+14;5,15932E+14;
El Salvador;SLV;GDP per capita (current US$);;;;;;2,74175E+14;2,8219E+14;2,88187E+13;2,90026E+14;2,93388E+14;3,0844E+14;3,14616E+14;3,2677E+14;3,6383E+14;4,1029E+14;4,53492E+14;5,48152E+14;6,78039E+14;7,06616E+14;7,67799E+14;7,78448E+14;7,36591E+13;7,17544E+14;7,29739E+14;7,51725E+14;7,69804E+13;7,5398E+14;7,8106E+14;8,1622E+14;8,40712E+14;9,14132E+14;9,83182E+14;1,07331E+14;1,2167E+14;1,38071E+14;1,58511E+14;1,68478E+14;1,77884E+13;1,88636E+14;1,93063E+13;2,00154E+14;2,0723E+13;2,1241E+14;2,2095E+13;2,27843E+13;2,42857E+14;2,63182E+14;2,78616E+14;2,93339E+13;2,85848E+14;2,98323E+13;3,26601E+14;3,42841E+14;3,50953E+14;3,58904E+14;3,70558E+14;3,806E+14;3,91025E+14;4,05262E+14;4,16773E+14;3,79864E+14;4,40852E+14;
San Marino;SMR;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,08643E+14;3,66045E+14;3,87308E+14;4,14647E+14;5,12701E+14;5,95588E+14;6,09005E+14;6,4261E+14;7,26977E+14;7,86436E+14;6,67032E+14;6,02548E+14;5,72975E+14;4,99885E+14;5,1571E+14;5,08173E+14;4,26629E+14;4,38282E+14;4,5399E+14;4,89966E+11;4,77271E+14;4,55158E+14;;
Somalia;SOM;GDP per capita (current US$);6,54797E+14;6,81064E+14;7,0813E+14;7,36072E+14;7,64804E+14;7,94288E+14;8,18711E+14;8,4199E+14;8,65503E+14;9,0458E+14;9,36547E+14;9,53539E+14;1,19818E+14;1,44345E+14;1,28703E+14;1,83195E+14;1,88661E+14;1,03819E+14;1,05113E+13;1,00194E+14;9,60961E+14;1,07372E+13;1,17194E+14;1,10885E+14;1,19175E+14;1,31817E+14;1,38096E+14;1,47151E+14;1,48217E+14;1,53141E+14;1,26925E+14;;;;;;;;;;;;;;;;;;;;;;;3,50168E+14;3,74115E+14;3,86438E+14;3,89822E+14;3,84463E+14;3,89831E+13;4,19395E+13;4,38255E+14;4,45779E+14;
Serbia;SRB;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,20745E+13;2,86408E+13;3,38004E+14;2,57117E+14;2,5713E+14;9,14786E+14;1,72728E+14;2,28385E+14;3,00543E+14;3,5028E+14;3,72048E+14;4,38262E+14;5,84848E+14;7,10104E+14;6,16911E+14;5,73542E+14;6,80916E+14;6,01595E+14;6,75507E+14;6,60006E+14;5,58898E+14;5,7652E+14;6,29254E+14;7,2524E+14;7,4172E+14;7,73069E+14;9,21499E+14;
